,project_id,option_id,option_calculation_id,company_id,projects_name,facility_type_id,facility_type,industry_type_id,name,started_at,finished_at,tax_rate_source,finance_discount_rate,tax_exempt,active,area_count,area_count_sum,ave_annual_hours,max_kwh_cost,max_kwh_cost_simple,existing_lighting_count,total_watts_per_product,ave_lm70,total_solution_count,total_existing_quantity,total_proposed_quantity,total_replacement_count,total_fixture_watts,total_fixture_watt_hours,total_fixture_life_years,total_item_watts,sol_total_existing_count,total_product_count,energy_savings_per_year,total_savings_per_year,rebates,net_replacement_cost,payback,ROI,addresses_id,addressable_type,address_type,address,city,state,zip_code,latitude,longitude
2277,5839,5664.0,5629.0,447,Masonite,25.0,Industrial - 1 Shift,,"Connelly, Bins and Walter",2020-03-19 08:00:34.519905,2020-03-19 08:00:41.035002,2.0,5,False,True,7,32.0,4380.0,0.1,,7,55552.0,31250.0,7,171.0,171.0,55.0,1430.0,18089400.0,148.4018264840183,4130.0,14,14,2360.82,3049.027500000001,,30327.5,,10.053672409529307,17422,Project,1,1955 Powis Rd.,West Chicago,IL,60185,41.919525,-88.23787
2278,5839,6301.0,6266.0,447,Masonite,25.0,Industrial - 1 Shift,,"Connelly, Bins and Walter",2020-03-19 08:00:41.17962,2020-03-19 08:00:45.587944,2.0,5,False,True,2,32.0,4380.0,0.1,,2,15872.0,31250.0,2,19.0,19.0,7.0,1050.0,8541000.0,45.662100456621005,1950.0,4,4,2183.4299999999994,2555.729999999999,,2770.99,1.08,92.23165727772384,17422,Project,1,1955 Powis Rd.,West Chicago,IL,60185,41.919525,-88.23787
2279,5845,5668.0,5633.0,251,Sa Rang Church - Add 5 Lights,5.0,Church,,"Frami, Lowe and Mertz",2020-03-19 08:44:35.661127,2020-03-19 08:44:36.648513,2.0,5,False,True,2,2.0,,,,2,0.0,50000.0,2,5.0,5.0,5.0,150.0,0.0,0.0,300.0,2,2,0.0,0.0,,1052.85,,0.0,17436,Project,1,1111 N Brookhurst St,Anaheim,CA,92801,33.84825,-117.96166000000001
2280,5849,5677.0,5642.0,551,Family Laundromat,28.0,Laundromats,,Osinski LLC,2020-03-19 16:43:20.095482,2020-03-19 16:43:21.6803,2.0,5,False,True,4,54.0,5850.0,0.12,,4,12312.0,11666.66666666667,4,69.0,69.0,27.0,183.0,5814900.0,85.4700854700855,994.0,6,6,1291.68,1291.68,,8103.4,6.11,15.939975812621865,17445,Project,1,415 Rhode Island Avenue NE,Washington DC,DC,20002,38.91965,-76.99989000000001
2281,5851,5673.0,5638.0,347,DD's Discount,,,,Upton LLC,2020-03-19 09:03:16.103627,2020-03-19 09:03:19.785327,2.0,5,False,True,2,3.0,4380.0,0.1098,,2,2000.0,3333.333333333333,2,9.0,9.0,9.0,150.0,5256000.0,11.415525114155251,1200.0,2,2,3270.2832,3454.2432,,4414.939,1.28,78.23988508108492,17449,Project,1,4629 S. Orange Blossom Trail,Orlando,FL,32839,28.496494000000002,-81.39555
2282,5852,5674.0,5639.0,30,Handy Mart-Bay City,10.0,Convenience Stores,2357.0,"Bauch, Morar and Lakin",2020-03-21 16:00:58.084698,2020-03-21 16:01:01.649067,2.0,5,False,True,5,5.0,6580.0,0.14,,5,3080.0,16000.0,5,77.0,77.0,46.0,290.0,12146680.0,53.19148936170214,1846.0,7,7,2805.975199999999,2805.975199999999,,4017.0,1.43,69.85250684590488,17452,Project,1,W6396 WI 35,Bay City,WI,54723,44.585716,-92.45115
2283,5854,5678.0,5643.0,447,"Tangent Technologies, LLC",25.0,Industrial - 1 Shift,,"Connelly, Bins and Walter",2020-03-19 07:08:34.072858,2020-03-19 07:08:35.558745,2.0,5,False,True,1,1.0,4380.0,0.1,,1,295.0,10000.0,1,20.0,20.0,20.0,79.0,6920400.0,11.415525114155251,1580.0,1,1,1892.16,2549.16,,5377.5,2.11,47.404184100418405,17458,Project,1,1001 Sullivan Road,Aurora,IL,60506,41.789127,-88.34199
2284,5861,5709.0,5674.0,321,L&L Erection & Fabrication,62.0,Warehouse (Not Refrigerated),,Walter-O'Reilly,2020-03-19 07:05:38.510264,2020-03-19 07:05:39.807988,2.0,5,False,True,1,1.0,3394.0,0.14,,1,204.0,20000.0,1,27.0,27.0,27.0,85.0,7789230.0,17.678255745433113,2295.0,1,1,1526.68908,1526.68908,1733.4,5516.6399999999985,3.61,27.674256068911518,17474,Project,1,5435 West 4700 South,Kearns,UT,84118,40.667168,-112.02099
2285,5862,5732.0,5697.0,321,South Salt Lake Valley Mosquito Abatement District,65.0,Other,,Walter-O'Reilly,2020-03-19 07:05:29.021687,2020-03-19 07:05:31.168863,2.0,5,False,True,4,40.0,4380.0,0.04,,4,29360.0,15000.0,4,31.0,31.0,28.0,253.0,8392080.0,51.36986301369865,1916.0,5,5,719.0208000000003,719.0208000000003,1125.5,5022.48,7.26,14.316051034548677,17476,Project,1,7308 Airport Road,West Jordan,UT,84084,40.618176,-111.99897
2286,5864,5683.0,5648.0,539,Hofmann Associates,,,,Shanahan-Fadel,2020-03-21 16:00:18.083237,2020-03-21 16:00:19.774954,2.0,5,False,True,1,1.0,2400.0,0.11,,1,89.0,20000.0,1,16.0,16.0,16.0,39.0,1497600.0,20.83333333333333,624.0,1,1,211.2,211.2,,253.59999995759998,1.2,83.28075711171572,17479,Project,1,606 Baltimore Ave,Baltimore,MD,21204,39.402885,-76.60721600000001
2287,5864,5683.0,5648.0,539,Hofmann Associates,,,,Shanahan-Fadel,2020-03-21 16:00:18.083237,2020-03-21 16:00:19.774954,2.0,5,False,True,1,1.0,2400.0,0.11,,1,89.0,20000.0,1,16.0,16.0,16.0,39.0,1497600.0,20.83333333333333,624.0,1,1,211.2,211.2,,253.59999995759998,1.2,83.28075711171572,17481,Project,4,Benfield Electric ATTN: Russ Piper,Aberdeen,MD,21001,39.49991,-76.23118000000001
2288,5874,5694.0,5659.0,30,La Crescent Public Schools-ISD 300 Office,54.0,Schools (Jr./Sr. High),2357.0,"Bauch, Morar and Lakin",2020-03-21 15:59:51.140282,2020-03-21 15:59:55.624114,2.0,5,False,True,9,9.0,2400.0,0.14,,9,5985.0,15666.666666666668,9,93.0,90.0,90.0,232.5,6382800.0,187.5,2659.5,10,9,1250.4239999999995,1250.4239999999995,,7458.35,5.96,16.765423987879352,17506,Project,1,703 S. 11th St.,La Crescent,MN,55947,43.817479999999996,-91.31387
2289,5878,5700.0,5665.0,172,A. Denver Academy of Torah  - Copy 1,54.0,Schools (Jr./Sr. High),2249.0,Keebler-Cummings,2020-03-21 15:59:41.368318,2020-03-21 15:59:45.004111,2.0,5,False,True,10,66.0,2934.0,0.1,,10,130200.0,15454.545454545456,10,274.0,274.0,274.0,940.0,23748082.0,288.07280295917565,8869.0,13,13,3288.4944000000005,3288.4944000000005,,26447.72639225181,8.04,12.43393988287555,17520,Project,1,6825 E. Alameda Ave,DENVER ,CO,80224,39.712047999999996,-104.90900400000001
2290,5878,5699.0,5664.0,172,A. Denver Academy of Torah  - Copy 1,54.0,Schools (Jr./Sr. High),2249.0,Keebler-Cummings,2020-03-21 15:59:45.096889,2020-03-21 15:59:48.026713,2.0,5,False,True,4,66.0,2934.0,0.1,,4,52080.0,15454.545454545456,4,180.0,0.0,,,,,,5,5,9.9475983006414e-14,9.9475983006414e-14,,0.0,,119.57548221174454,17520,Project,1,6825 E. Alameda Ave,DENVER ,CO,80224,39.712047999999996,-104.90900400000001
2291,5879,6419.0,6384.0,480,Belvidere Family YMCA,,,,Kub Inc,2020-03-19 07:15:18.353987,2020-03-19 07:15:30.384051,2.0,5,False,True,11,900.0,4971.0,0.1,,11,1328580.0,16666.666666666668,11,2716.0,2716.0,505.0,2759.0,99658632.0,660.5483243832756,17932.0,71,71,9604.959599999991,11121.829199999995,799.0,28646.629999999986,2.58,38.824214925106375,17522,Project,1,220 West Locust Street,Belvidere,IL,61008,42.256134,-88.842865
2292,5880,6048.0,6013.0,480,Lena Fire Department ,,,,Kub Inc,2020-03-19 08:27:00.50387,2020-03-19 08:27:04.631331,2.0,5,False,True,5,162.0,2056.0,0.1,,5,86535.0,12000.0,5,616.0,616.0,112.0,672.0,6585600.0,600.0,7470.0,13,13,581.28,684.24,9917.0,6263.01102564103,,10.925096526234634,17524,Project,1,405 W Rail Road Street,Lena,IL,61048,42.3814,-89.827225
2293,5880,7120.0,7091.0,480,Lena Fire Department ,,,,Kub Inc,2020-03-24 19:24:07.525865,2020-03-24 19:24:12.759152,2.0,5,False,True,5,162.0,2056.0,0.1,,5,86535.0,12000.0,5,615.0,615.0,112.0,651.0,6232800.0,599.9999999999999,6882.0,13,13,613.02,710.58,6006.0,5238.634358974361,7.37,13.564222110342513,17524,Project,1,405 W Rail Road Street,Lena,IL,61048,42.3814,-89.827225
2294,5881,6313.0,6278.0,480,New Zion Baptist Church,,,,Kub Inc,2020-03-19 07:44:47.249462,2020-03-19 07:44:59.249301,2.0,5,False,True,10,1215.0,1040.0,0.1,,10,916920.0,6066.666666666665,10,705.0,705.0,210.0,951.0,6040320.0,1387.8205128205127,6282.0,36,36,1589.8480000000006,2088.883333333334,0.0,4447.006153846154,2.13,46.97280060039242,17526,Project,1,4747 W Riverside Blvd,Rockford,IL,61103,42.315445000000004,-89.1302
2295,5884,5711.0,5676.0,30,Bernies Equipment,62.0,Warehouse (Not Refrigerated),2357.0,"Bauch, Morar and Lakin",2020-03-21 15:58:42.541108,2020-03-21 15:58:44.427325,2.0,5,False,True,2,4.0,3000.0,0.15,,2,1200.0,15000.0,2,33.0,33.0,33.0,152.0,7248000.0,33.333333333333336,2416.0,2,2,891.8999999999999,891.8999999999999,,2246.0,2.52,39.710596616206594,17539,Project,1,307 Northstar Road,Holmen,WI,54636,43.963055,-91.264946
2296,5886,5715.0,5680.0,447,1500 Shermer Rd. ,35.0,Medical Offices,,"Connelly, Bins and Walter",2020-03-21 15:58:38.488413,2020-03-21 15:58:42.444121,2.0,5,False,True,4,36.0,5840.0,0.125,,4,4428.0,20000.0,4,79.0,79.0,79.0,72.0,8357040.0,28.53881278538813,1422.0,4,4,796.0649999999997,1157.415,,4415.7,3.82,26.211359467355127,17547,Project,1,1500 Shermer Rd.,Northbrook,IL,60062,42.125526,-87.82956999999999
2297,5893,5722.0,5687.0,127,Money Man Pawn - Goose Creek SC,52.0,Retail,2254.0,Farrell-Hills,2020-03-19 09:00:31.650494,2020-03-19 09:00:34.622544,2.0,5,False,True,3,48.0,3401.5,0.14,,3,23544.0,10166.666666666664,3,186.0,186.0,86.0,300.0,14146560.0,84.73777742599933,5160.0,5,5,3713.69376,4534.06376,,6937.2199999999975,1.53,65.35851191111138,17566,Project,1,116 S Goose Creek Blvd.,Goose Creek,SC,29445,32.991929999999996,-80.04005
2298,5894,5723.0,5688.0,474,Best One Retread,61.0,Transportation,,Rogahn and Sons,2020-03-21 15:58:19.784164,2020-03-21 15:58:21.665244,2.0,5,False,True,1,1.0,,,,1,204.0,20000.0,1,2.0,4.0,4.0,320.0,0.0,0.0,1280.0,1,2,0.0,0.0,,837.95,,0.0,17571,Project,1,1118 Menzler Rd.,Nashville,TN,37210,36.139065,-86.735886
2299,5896,5724.0,5689.0,127,CARTA / Transdev,1.0,Auto Related,2254.0,Farrell-Hills,2020-03-19 09:01:03.555646,2020-03-19 09:01:10.70659,2.0,5,False,True,2,4.0,2958.0,0.13,,2,2336.0,30000.0,2,22.0,22.0,22.0,300.0,9761400.0,33.806626098715356,3300.0,2,2,2259.55704,2259.55704,,2937.9,1.3,76.91061778821607,17575,Project,1,3664 Leeds Ave. ,North Charleston,SC,29405,32.85117,-80.01183
2300,5897,5725.0,5690.0,127,Cash America - KC 2950,52.0,Retail,2254.0,Farrell-Hills,2020-03-19 09:00:35.791957,2020-03-19 09:00:38.989452,2.0,5,False,True,1,12.0,2958.0,0.1,,1,744.0,15000.0,1,600.0,600.0,100.0,102.0,5028600.0,101.41987829614605,1700.0,6,6,1390.2599999999998,2425.56,1400.0,3952.02,1.63,61.37519546965855,17578,Project,1,7015 North Oak Traffic Way - Cash America #2950,Gladstone ,MO,64118,39.221264,-94.57595
2301,5898,5726.0,5691.0,127,Cash America - KC 2944,52.0,Retail,2254.0,Farrell-Hills,2020-03-19 09:00:28.961528,2020-03-19 09:00:31.574064,2.0,5,False,True,1,15.0,2960.0,0.15,,1,2185.0,10000.0,1,6.0,6.0,6.0,17.0,301920.0,16.89189189189189,102.0,1,1,189.144,304.584,1428.0,2044.7,6.71,14.896268401232454,17580,Project,1,5600 Independence Ave. Cash America #2944,Kansas City,MO,64123,39.0134,-94.5708
2302,5902,5731.0,5696.0,488,CORRIDOR FLOORING,,,,Conn-Nienow,2020-03-21 15:58:02.777291,2020-03-21 15:58:05.085352,2.0,5,False,True,2,10.0,3000.0,0.1,,2,3560.0,20000.0,2,24.0,40.0,40.0,75.0,4680000.0,50.0,1560.0,2,3,808.8,1168.8,,1080.0,0.92,108.2222222222222,17590,Project,1,CORRIDOR FLOORING,HALETHORPE,MD,21227,39.241608,-76.67729
2303,5904,5790.0,5755.0,568,Merritt Properties 5521 Research Park Dr 1st Floor,40.0,Office (General Office Types),2254.0,"Monahan, Roberts and Harvey",2020-03-21 15:52:32.251257,2020-03-21 15:52:50.224764,2.0,5,False,True,11,990.0,3744.0,0.14,,11,583825.0,17833.333333333332,11,4638.0,4638.0,294.0,1984.0,33381504.0,814.6367521367523,8916.0,62,62,5466.988800000005,5466.988800000005,,10044.847999999998,1.85,54.42579917585618,17596,Project,1,5521 Research Park Drive,Catonsville,MD,21228,39.2495,-76.71480600000001
2304,5912,5736.0,5701.0,452,Bonne Terre Village 1 & 2 Comprehensive / Exterior Lighting,39.0,Nursing Homes,2357.0,"Pfannerstill, Satterfield and Block",2020-03-21 15:57:02.057045,2020-03-21 15:57:04.269694,2.0,5,False,True,4,16.0,3999.0,0.1,,4,22560.0,10000.0,4,23.0,23.0,23.0,530.0,13236690.0,50.01250312578144,3310.0,4,4,2343.4139999999998,2343.4139999999998,,10975.750941619594,4.68,21.350830685432843,17613,Project,1,7614 Main Street,Houma,LA,70360,29.596724,-90.726
2305,5914,5849.0,5814.0,347,La Alianza Orlando - Tabernáculo de la Fe,,,,Upton LLC,2020-03-19 09:03:02.851293,2020-03-19 09:03:05.833643,2.0,5,False,True,2,4.0,3650.0,0.0938,,2,3016.0,10000.0,2,44.0,44.0,44.0,230.0,18469000.0,27.397260273972602,5060.0,2,2,3946.8413600000003,3946.8413600000003,,13093.96,3.32,30.14245774387581,17620,Project,1,2853 S. Goldenrod Rd,Orlando,FL,32822,28.503325,-81.28484
2306,5917,6398.0,6363.0,623,Cooper Booth - Fixture and Lamp Upgrade,,,,"Haag, Wilderman and Blick",2020-03-18 05:13:11.851973,2020-03-18 05:13:17.332323,2.0,5,False,True,2,1045.0,5973.6,0.07400000000000001,,2,508970.0,16421.052631578947,2,42.0,42.0,42.0,72.0,11144640.0,13.638843426077466,1520.0,2,2,4189.029887999999,4587.8546879999985,,10730.95,2.34,42.753481173614624,17626,Project,1,200 Lincoln West Drive,Mountville,PA,17554,40.040062,-76.413216
2307,5917,7116.0,7087.0,623,Cooper Booth - Fixture and Lamp Upgrade,,,,"Haag, Wilderman and Blick",2020-03-18 05:12:51.39753,2020-03-18 05:12:55.85379,2.0,5,False,True,4,1045.0,5973.6,0.07400000000000001,,4,1017940.0,16421.052631578947,4,54.0,54.0,94.0,620.0,33620000.0,103.65853658536585,8200.0,7,7,3293.7104,3307.6504,,11088.2,3.35,29.83036381017658,17626,Project,1,200 Lincoln West Drive,Mountville,PA,17554,40.040062,-76.413216
2308,5917,7167.0,7138.0,623,Cooper Booth - Fixture and Lamp Upgrade,,,,"Haag, Wilderman and Blick",2020-03-18 05:12:45.435894,2020-03-18 05:12:51.245152,2.0,5,False,True,4,1045.0,5973.6,0.07400000000000001,,4,1017940.0,16421.052631578947,4,1394.0,1394.0,1394.0,477.0,448865040.0,75.01363884342608,61220.0,7,7,35488.150104,36288.03530400001,,51214.35,1.41,70.85521011981994,17626,Project,1,200 Lincoln West Drive,Mountville,PA,17554,40.040062,-76.413216
2309,5920,5749.0,5714.0,452,Bonne Terre Village 1 & 2-Partial Upgrade / Exterior Lighting - Copy 1,39.0,Nursing Homes,2357.0,"Pfannerstill, Satterfield and Block",2020-03-21 15:56:11.273748,2020-03-21 15:56:13.742444,2.0,5,False,True,4,16.0,3999.0,0.1,,4,22560.0,10000.0,4,13.0,13.0,13.0,530.0,7238190.0,50.01250312578144,1810.0,4,4,1322.8692,1322.8692,,6503.104990583805,4.92,20.342116602998928,17632,Project,1,7614 Main Street,Houma,LA,70360,29.596724,-90.726
2310,5927,5921.0,5886.0,416,Hodge Foundry ,34.0,Manufacturing Facility,2249.0,Hermiston Group,2020-03-19 08:18:53.20986,2020-03-19 08:19:06.225015,2.0,5,False,True,3,280.0,5294.0,0.043,,3,217320.0,14357.142857142857,3,3080.0,4939.0,476.0,3277.0,266081734.0,598.6021911598036,50261.0,22,33,32013.658687199997,35389.6424872,33638.75,168681.90999999995,4.77,20.98010538723448,17646,Project,1,42 Leech Rd.,Greenville,PA,16125,41.41625,-80.36933
2311,5927,5922.0,5887.0,416,Hodge Foundry ,34.0,Manufacturing Facility,2249.0,Hermiston Group,2020-03-19 08:18:43.088502,2020-03-19 08:18:53.058161,2.0,5,False,True,3,280.0,5294.0,0.043,,3,217320.0,14357.142857142857,3,315.0,0.0,,,,,,3,4,-1.2079226507921698e-13,9.503509090791341e-14,,55927.7,,1.6992490466783618e-16,17646,Project,1,42 Leech Rd.,Greenville,PA,16125,41.41625,-80.36933
2312,5927,6083.0,6048.0,416,Hodge Foundry ,34.0,Manufacturing Facility,2249.0,Hermiston Group,2020-03-19 08:19:06.450002,2020-03-19 08:19:15.937496,2.0,5,False,True,3,280.0,5294.0,0.043,,3,217320.0,14357.142857142857,3,315.0,0.0,,,,,,3,4,-1.2079226507921698e-13,9.503509090791341e-14,,67670.99100000001,,1.404369723326697e-16,17646,Project,1,42 Leech Rd.,Greenville,PA,16125,41.41625,-80.36933
2313,5927,6084.0,6049.0,416,Hodge Foundry ,34.0,Manufacturing Facility,2249.0,Hermiston Group,2020-03-19 08:19:16.249224,2020-03-19 08:19:28.551429,2.0,5,False,True,3,280.0,5294.0,0.043,,3,217320.0,14357.142857142857,3,3080.0,4939.0,476.0,3457.0,280375534.0,333.39629769550436,52961.0,22,33,31455.252861200013,34831.2366612,33638.17,173315.19,4.98,20.097047847450646,17646,Project,1,42 Leech Rd.,Greenville,PA,16125,41.41625,-80.36933
2314,5931,5752.0,5717.0,493,122 E 7th St. LLC,41.0,Office/Retail,,Conroy-Rohan,2020-03-21 15:56:39.255542,2020-03-21 15:56:40.502707,2.0,5,False,True,1,2.0,6570.0,0.15,,1,120.0,20000.0,1,34.0,34.0,34.0,32.0,9530880.0,5.707762557077626,1088.0,1,1,1250.928,1250.928,,5523.35,4.42,22.64799442367404,17655,Project,1,122 E 7th St. ,Los Angeles ,CA,90014,34.04334,-118.25078
2315,5940,5769.0,5734.0,327,RXR (50 CL),40.0,Office (General Office Types),2249.0,"Collier, Barrows and Runolfsdottir",2021-01-08 21:18:47.018502,2021-01-08 21:18:48.679467,2.0,5,False,True,2,8.0,3100.0,0.2,,2,1614.0,23750.0,2,347.0,359.0,359.0,33.0,21737200.0,32.25806451612903,7012.0,2,3,14577.13,14577.13,22551.0,19584.772299509,1.34,74.43093939042352,17681,Project,1,50 Charles Lindburgh Blvd,Uniondale,NY,11556,40.72266,-73.60233000000001
2316,5940,7244.0,7215.0,327,RXR (50 CL),40.0,Office (General Office Types),2249.0,"Collier, Barrows and Runolfsdottir",2021-01-08 21:18:45.579961,2021-01-08 21:18:46.930675,2.0,5,False,True,2,8.0,3100.0,0.2,,2,1614.0,23750.0,2,347.0,359.0,359.0,33.0,21737200.0,32.25806451612903,7012.0,2,3,14577.13,14577.13,26374.0,15761.772299508999,1.08,92.48407934718165,17681,Project,1,50 Charles Lindburgh Blvd,Uniondale,NY,11556,40.72266,-73.60233000000001
2317,5940,9387.0,9383.0,327,RXR (50 CL),40.0,Office (General Office Types),2249.0,"Collier, Barrows and Runolfsdottir",2021-01-08 21:20:52.827855,2021-01-08 21:20:54.291139,2.0,5,False,True,2,8.0,3100.0,0.2,,2,1614.0,23750.0,2,347.0,359.0,359.0,33.0,21737200.0,32.25806451612903,7012.0,2,3,14577.13,14577.13,17962.25,24173.522299509,1.66,60.30205205261328,17681,Project,1,50 Charles Lindburgh Blvd,Uniondale,NY,11556,40.72266,-73.60233000000001
2318,5946,5909.0,5874.0,276,Food Pyramid #469 Stillwater,,,2239.0,Maggio Inc,2020-08-22 15:52:58.072858,2020-08-22 15:52:59.771572,2.0,5,False,True,17,1080.0,4910.0,0.08,,17,2301120.0,9222.222222222224,17,7.0,7.0,1102.0,1613.5,207874334.0,400.7905570405571,35895.0,47,47,205.23456000000002,205.23456000000002,,2785.0,,7.3692840215439865,17693,Project,1,421 N. Main Street,Stillwater,OK,74075,36.127644000000004,-97.05658000000001
2319,5958,5777.0,5742.0,276,Rick Engle Inc,,,2239.0,Maggio Inc,2020-03-21 15:54:06.908022,2020-03-21 15:54:10.365647,2.0,5,False,True,7,80.0,3038.0,0.08,,7,84910.0,8875.0,7,28.0,28.0,33.0,677.0,5817760.0,245.1923076923077,2797.0,9,9,667.2640000000001,667.2640000000001,950.0,3795.0,5.69,17.58271409749671,17717,Project,1,9901 E. 47th Street,Tulsa,OK,74146,36.095413,-95.86628
2320,5966,5774.0,5739.0,449,701 Ceder Lake Blvd. ,40.0,Office (General Office Types),,Barton Group,2020-03-21 15:54:10.466494,2020-03-21 15:54:16.496724,2.0,5,False,True,13,208.0,3254.0,0.1,,13,266864.0,20846.153846153848,13,2530.0,2530.0,2299.0,568.0,223804440.0,311.698717948718,112149.0,15,15,53517.076,64753.920249141396,,177100.6766,2.73,36.56333871349049,17734,Project,1,701 Ceder Lake Blvd.,Oklahoma City,OK,73114,35.567640000000004,-97.4989
2321,5970,5778.0,5743.0,251,AYSO,,,,"Frami, Lowe and Mertz",2020-03-21 15:54:05.667496,2020-03-21 15:54:06.819953,2.0,5,False,True,1,2.0,768.0,0.11,,1,2640.0,30000.0,1,12.0,12.0,12.0,500.0,4608000.0,65.10416666666667,6000.0,1,1,1662.5663999999995,1662.5663999999995,,14673.0,8.83,11.330787160089955,17745,Project,1,"15616 Newton St, ",Hacienda Heights,CA,91745,33.997659999999996,-117.97403999999999
2322,5971,5830.0,5795.0,447,Berry Global,34.0,Manufacturing Facility,,"Connelly, Bins and Walter",2020-07-30 13:12:25.127062,2020-07-30 13:12:27.368016,2.0,5,False,True,8,264.0,6452.0,0.08,,8,524832.0,12625.0,8,2323.0,2323.0,1381.0,812.0,530160648.0,90.4643777075284,71976.0,10,10,45872.88288000001,61210.57487999999,,109155.59999999998,1.78,56.076440310895656,17750,Project,1,12900 S. Pulaski Rd.,Alsip,IL,60803,41.65829,-87.71904
2323,5973,5894.0,5859.0,347,Car Point of Orlando,,,,Upton LLC,2020-03-19 08:59:36.384746,2020-03-19 08:59:38.661005,2.0,5,False,True,5,40.0,3073.0,0.0938,,5,30360.0,24000.0,5,27.0,48.0,48.0,279.0,4309980.0,93.82683526519143,1380.0,5,8,780.7765672,859.3493172000003,,4165.7755,4.85,20.628795699624238,17755,Project,1,4847 S. Orange Blossom Trail ,Orlando,FL,32839,28.492094,-81.39658
2324,5985,5785.0,5750.0,623,2001 State Rd Executive Park,40.0,Office (General Office Types),,"Haag, Wilderman and Blick",2020-03-21 15:52:54.245218,2020-03-21 15:52:58.697216,2.0,5,False,True,4,180.0,5051.333333333332,0.07,,4,138672.0,12800.0,4,784.0,784.0,492.0,182.0,154018320.0,34.246575342465746,17582.0,6,6,18763.3068,20382.5928,,26187.06,1.28,77.83459769825248,17782,Project,1,2001 State Hill Road,Wyomissing,PA,19610,40.340206,-75.97551999999999
2325,5985,5988.0,5953.0,623,2001 State Rd Executive Park,40.0,Office (General Office Types),,"Haag, Wilderman and Blick",2020-03-21 15:52:58.806985,2020-03-21 15:53:01.990227,2.0,5,False,True,6,180.0,5051.333333333332,0.07,,6,208008.0,12800.0,6,28.0,28.0,28.0,590.0,21812400.0,34.246575342465746,2490.0,6,6,1884.9768000000006,2057.5488000000005,,10057.13,4.89,20.45860797265224,17782,Project,1,2001 State Hill Road,Wyomissing,PA,19610,40.340206,-75.97551999999999
2326,5987,5786.0,5751.0,251,Sa Rang Church - Add 2 Lights - Copy 1,5.0,Church,,"Frami, Lowe and Mertz",2020-03-19 08:44:36.709137,2020-03-19 08:44:37.622762,2.0,5,False,True,1,1.0,,,,1,0.0,50000.0,1,2.0,2.0,2.0,150.0,0.0,0.0,300.0,1,1,0.0,0.0,,1021.8025,,0.0,17787,Project,1,1111 N Brookhurst St,Anaheim,CA,92801,33.84825,-117.96166000000001
2327,5989,5788.0,5753.0,447,C&L Supreme,34.0,Manufacturing Facility,,"Connelly, Bins and Walter",2020-03-21 15:52:02.42174,2020-03-21 15:52:03.994257,2.0,5,False,True,2,2.0,4380.0,0.1,,2,2750.0,10000.0,2,4.0,4.0,4.0,360.0,2102400.0,25.114155251141554,480.0,2,2,650.4300000000002,792.7800000000003,,2245.5,2.83,35.30527722110889,17791,Project,1,1755 Birchwood Ave.,Des Plaines,IL,60018,42.01463,-87.881065
2328,6034,5833.0,5798.0,416,YWCA of Mahoning Valley ,17.0,Exercise Center,2249.0,Hermiston Group,2020-03-19 08:58:14.760734,2020-03-19 08:58:21.179161,2.0,5,False,True,2,130.0,3425.0,0.0864,,2,12688.0,16200.0,2,228.0,228.0,40.0,120.0,2055000.0,58.39416058394161,600.0,8,8,1561.2739200000005,1561.2739200000005,,12225.78675,7.9,12.770334964332669,17855,Project,1,25 W Rayen Ave. ,Youngstown,OH,44503,41.103157,-80.64814
2329,6034,5908.0,5873.0,416,YWCA of Mahoning Valley ,17.0,Exercise Center,2249.0,Hermiston Group,2020-03-19 08:58:21.312579,2020-03-19 08:58:27.290201,2.0,5,False,True,2,130.0,3425.0,0.0864,,2,12688.0,16200.0,2,228.0,228.0,40.0,120.0,2055000.0,58.39416058394161,600.0,8,8,1561.27392,1561.27392,,14162.566749999998,,11.023947477599707,17855,Project,1,25 W Rayen Ave. ,Youngstown,OH,44503,41.103157,-80.64814
2330,6038,5834.0,5799.0,568,921 E Fort Ave Ste 230,40.0,Office (General Office Types),2254.0,"Monahan, Roberts and Harvey",2020-03-21 15:50:02.654966,2020-03-21 15:50:06.63542,2.0,5,False,True,3,33.0,3744.0,0.14,,3,5577.0,10333.33333333333,3,273.0,273.0,33.0,225.0,2748096.0,146.9017094017094,734.0,11,11,910.9900800000003,910.9900800000003,,1297.0533,1.42,70.23536195467065,17863,Project,1,921 E Fort Ave Ste 230,Baltimore ,MD,21230,39.270653,-76.60099
2331,6042,5840.0,5805.0,276,Simmons First Chickasha,,,2239.0,Maggio Inc,2020-03-21 15:49:57.50981,2020-03-21 15:50:02.535076,2.0,5,False,True,13,429.0,2198.6666666666665,0.08,,13,731016.0,11692.307692307693,13,105.0,105.0,76.0,667.0,8031264.0,456.6104566104566,2736.0,17,17,1254.0179199999998,1254.0179199999998,424.0,12376.0,,10.13265934065934,17871,Project,1,500 West Grand Avenue,Chickasha,OK,73018,35.0297,-97.93899
2332,6054,5852.0,5817.0,347,Pricechopper,,,,Upton LLC,2020-03-19 09:02:57.703233,2020-03-19 09:02:59.789488,2.0,5,False,True,1,1.0,4380.0,0.1,,1,400.0,10000.0,1,8.0,8.0,8.0,150.0,5256000.0,11.415525114155251,1200.0,1,1,875.9999999999999,976.74,,3640.638,3.73,26.828814070500822,17901,Project,1,6325 McCoy Road,Orlando,FL,32822,28.452809999999996,-81.29613499999999
